Date,open,high,low,close,volume,closeTime,quoteAssetVolume,numberOfTrades,takerBuyBaseVol,takerBuyQuoteVol,ignore,MACD,MACD_Signal
2021-02-14,2.33290000,2.41397000,1.90000000,2.16082000,103114164.70000000,2021-02-14 23:59:59.999,221066711.78604500,370746,52029827.20000000,111577149.04155700,0,0.4111601246617935,0.26026927236833197
2021-02-15,2.16325000,2.44000000,1.67002000,2.13699000,129236526.10000000,2021-02-15 23:59:59.999,275092386.00480100,475079,64801121.00000000,138164022.36237700,0,0.42858789154894583,0.29393299620445473
2021-02-16,2.13765000,2.27991000,2.02028000,2.06546000,59415882.20000000,2021-02-16 23:59:59.999,126814989.71077100,202228,29252409.40000000,62448545.47231000,0,0.4316518355027099,0.32147676406410575
2021-02-17,2.06546000,2.21506000,1.90230000,2.17983000,70039814.60000000,2021-02-17 23:59:59.999,144681529.70859700,236742,35463300.70000000,73362198.09354800,0,0.43825678491944564,0.3448327682351738
2021-02-18,2.17982000,2.35177000,2.12334000,2.29472000,68743442.80000000,2021-02-18 23:59:59.999,154469242.73214800,264283,35635166.60000000,80123353.31143000,0,0.4476022377682336,0.3653866621417858
2021-02-19,2.29381000,2.33379000,2.10000000,2.16364000,48311468.70000000,2021-02-19 23:59:59.999,105918081.29344800,178068,23711995.70000000,52015029.58974800,0,0.4393667693418626,0.3801826835818012
2021-02-20,2.16496000,2.67000000,2.01193000,2.28500000,110873047.10000000,2021-02-20 23:59:59.999,263949249.25796800,477846,56065700.30000000,133660218.35116000,0,0.43758859015491236,0.3916638648964234
2021-02-21,2.28412000,2.39600000,2.18157000,2.30180000,50653383.40000000,2021-02-21 23:59:59.999,114954496.51614200,214142,24996772.60000000,56705931.87466000,0,0.43254883620325746,0.3998408591577903
2021-02-22,2.30364000,2.44000000,1.61485000,2.01875000,99697059.00000000,2021-02-22 23:59:59.999,205633325.03215700,375960,47466286.40000000,98115170.77008200,0,0.4010914923812683,0.4000909858024859
2021-02-23,2.02064000,2.03000000,1.30000000,1.70754000,120343806.90000000,2021-02-23 23:59:59.999,200263611.54143700,419756,58753994.20000000,97832270.42073000,0,0.3470487131203792,0.3894825312660646
2021-02-24,1.70362000,2.04000000,1.59753000,1.89607000,68996709.10000000,2021-02-24 23:59:59.999,130260363.88253500,288113,34241217.00000000,64755719.40839900,0,0.31579196340748483,0.3747444176943487
2021-02-25,1.89607000,1.99599000,1.69571000,1.72272000,51288310.50000000,2021-02-25 23:59:59.999,96958931.66318600,203574,25927535.90000000,49139919.52258000,0,0.2738757980950177,0.35457069377448247
2021-02-26,1.72593000,1.87000000,1.56286000,1.72630000,57242278.10000000,2021-02-26 23:59:59.999,97282735.70163600,210509,27939802.80000000,47529049.19882200,0,0.2381999899659335,0.33129655301277267
